,Quarter,Banks,Cost of Funds (annualized)_Domestic Operation,Cost of Funds (annualized)_Global Operation,Cost of Funds (annualized)_Overseas Operation,Yield on Funds (annualized)_Domestic Operation,Yield on Funds (annualized)_Global Operation,Yield on Funds (annualized)_Overseas Operation,Efficiency (Cost Income) Ratio_Domestic Operation,Efficiency (Cost Income) Ratio_Global Operation,Efficiency (Cost Income) Ratio_Overseas Operation,Overhead Efficiency Ratio_Domestic Operation,Overhead Efficiency Ratio_Global Operation,Overhead Efficiency Ratio_Overseas Operation,Profit Margin_Domestic Operation,Profit Margin_Global Operation,Profit Margin_Overseas Operation,Net Interest Margin (NIM) (annualized)_Domestic Operation,Net Interest Margin (NIM) (annualized)_Global Operation,Net Interest Margin (NIM) (annualized)_Overseas Operation,Return on Equity (annualized)_Domestic Operation,Return on Equity (annualized)_Global Operation,Return on Equity (annualized)_Overseas Operation,Return on Total Assets (annualized)_Domestic Operation,Return on Total Assets (annualized)_Global Operation,Return on Total Assets (annualized)_Overseas Operation,Operating Profit to Total Working Funds (annualized)_Domestic Operation,Operating Profit to Total Working Funds (annualized)_Global Operation,Operating Profit to Total Working Funds (annualized)_Overseas Operation,Interest Income to Total Income_Domestic Operation,Interest Income to Total Income_Global Operation,Interest Income to Total Income_Overseas Operation,Non-Interest Income to Total Income_Domestic Operation,Non-Interest Income to Total Income_Global Operation,Non-Interest Income to Total Income_Overseas Operation,Staff Expenses to Total Income_Domestic Operation,Staff Expenses to Total Income_Global Operation,Staff Expenses to Total Income_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
2379,2018Q4,DEUTSCHE BANK AG,5.97157,5.97157,,7.50242,7.50242,,45.13202,45.13202,,56.553574,56.553574,,15.34194,15.34194,,4.179525,4.179525,,7.94212,7.94212,,1.106931,1.106931,,2.484024,2.484024,,83.968658,83.968658,,16.031342,16.031342,,8.49844,8.49844,,1,0,0,0
2380,2018Q4,DOHA BANK Q.P.S.C,5.588851,5.588851,,7.597789,7.597789,,65.784205,65.784205,,80.775181,80.775181,,18.678249,18.678249,,2.928116,2.928116,,7.294349,7.294349,,1.75215,1.75215,,1.836882,1.836882,,69.589813,69.589813,,30.410187,30.410187,,13.048728,13.048728,,1,0,0,0
2381,2018Q4,EMIRATES NBD BANK (P.J.S.C.),4.837722,4.837722,,6.554001,6.554001,,94.693871,94.693871,,10.443611,10.443611,,1.335521,1.335521,,4.118978,4.118978,,0.199809,0.199809,,0.088107,0.088107,,0.22839,0.22839,,93.547721,93.547721,,6.452279,6.452279,,24.544817,24.544817,,1,0,0,0
2382,2018Q4,FIRST ABU DHABI BANK PJSC,6.190718,6.190718,,6.650356,6.650356,,48.586544,48.586544,,49.951187,49.951187,,24.438804,24.438804,,6.122777,6.122777,,2.439064,2.439064,,1.981337,1.981337,,3.912928,3.912928,,77.217126,77.217126,,22.782874,22.782874,,18.969236,18.969236,,1,0,0,0
2383,2018Q4,FIRSTRAND BANK LTD,5.614456,5.614456,,7.031747,7.031747,,84.833911,84.833911,,46.55792,46.55792,,3.817997,3.817997,,2.710207,2.710207,,1.555416,1.555416,,0.238339,0.238339,,0.509026,0.509026,,79.897212,79.897212,,20.102788,20.102788,,25.91057,25.91057,,1,0,0,0
2384,2018Q4,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,5.111346,5.111346,,7.462639,7.462639,,40.41865,40.41865,,61.769314,61.769314,,20.228715,20.228715,,4.208327,4.208327,,10.50738,10.50738,,1.557836,1.557836,,2.899071,2.899071,,84.200906,84.200906,,15.799094,15.799094,,8.913921,8.913921,,1,0,0,0
2385,2018Q4,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,5.754832,5.754832,,7.871897,7.871897,,48.190352,48.190352,,48.827222,48.827222,,8.169563,8.169563,,2.667546,2.667546,,3.597566,3.597566,,0.634192,0.634192,,1.61398,1.61398,,90.557479,90.557479,,9.442521,9.442521,,12.050739,12.050739,,1,0,0,0
2386,2018Q4,INDUSTRIAL BANK OF KOREA,7.346889,7.346889,,7.207951,7.207951,,38.701716,38.701716,,81.446854,81.446854,,33.85525,33.85525,,6.628628,6.628628,,4.790818,4.790818,,3.261592,3.261592,,5.571963,5.571963,,70.258643,70.258643,,29.741357,29.741357,,16.054168,16.054168,,1,0,0,0
2387,2018Q4,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,4.948821,4.948821,,6.251753,6.251753,,15.73378,15.73378,,207.427757,207.427757,,36.776447,36.776447,,4.186058,4.186058,,11.322347,11.322347,,2.235731,2.235731,,3.844686,3.844686,,75.506052,75.506052,,24.493948,24.493948,,5.79264,5.79264,,1,0,0,0
2388,2018Q4,KEB HANA BANK,7.138515,7.138515,,6.556621,6.556621,,29.326977,29.326977,,91.034743,91.034743,,-0.257023,-0.257023,,3.844288,3.844288,,-0.034648,-0.034648,,-0.017261,-0.017261,,3.128378,3.128378,,82.403091,82.403091,,17.596909,17.596909,,8.403986,8.403986,,1,0,0,0
2389,2018Q4,KRUNG THAI BANK PUBLIC COMPANY LIMITED,5.867114,5.867114,,6.82187,6.82187,,26.114415,26.114415,,14.742791,14.742791,,23.122916,23.122916,,3.746063,3.746063,,9.324004,9.324004,,1.491653,1.491653,,2.641126,2.641126,,97.848523,97.848523,,2.151477,2.151477,,4.156611,4.156611,,1,0,0,0
2390,2018Q4,MASHREQ BANK PSC,2.941642,2.941642,,5.096113,5.096113,,40.760105,40.760105,,151.74108,151.74108,,37.641549,37.641549,,4.267566,4.267566,,11.119388,11.119388,,4.170367,4.170367,,6.110674,6.110674,,42.415385,42.415385,,57.584615,57.584615,,13.927093,13.927093,,1,0,0,0
2391,2018Q4,MIZUHO BANK LTD,4.844303,4.844303,,6.564734,6.564734,,32.738394,32.738394,,60.325418,60.325418,,18.170386,18.170386,,3.672388,3.672388,,4.133187,4.133187,,1.271736,1.271736,,2.88448,2.88448,,87.898891,87.898891,,12.101109,12.101109,,8.580678,8.580678,,1,0,0,0
2392,2018Q4,MUFG Bank Ltd,5.780104,5.780104,,6.6498,6.6498,,24.462338,24.462338,,176.923068,176.923068,,17.739956,17.739956,,2.501339,2.501339,,6.651958,6.651958,,1.259224,1.259224,,2.759779,2.759779,,77.699094,77.699094,,22.300906,22.300906,,6.710959,6.710959,,1,0,0,0
2393,2018Q4,NATIONAL AUSTRALIA BANK,2.096818,2.096818,,6.999997,6.999997,,50.141545,50.141545,,2.343542,2.343542,,25.782318,25.782318,,6.892306,6.892306,,1.889913,1.889913,,1.788822,1.788822,,3.406664,3.406664,,98.842781,98.842781,,1.157219,1.157219,,21.780827,21.780827,,1,0,0,0
2394,2018Q4,NatWest Markets Plc,4.627076,4.627076,,4.986558,4.986558,,40.247758,40.247758,,58.52726,58.52726,,41.657112,41.657112,,3.349171,3.349171,,4.236316,4.236316,,2.332177,2.332177,,2.435147,2.435147,,82.852589,82.852589,,17.147411,17.147411,,15.759127,15.759127,,1,0,0,0
2395,2018Q4,PT BANK MAYBANK INDONESIA TBK,6.470978,6.470978,,6.874435,6.874435,,107.581555,107.581555,,21.340113,21.340113,,-7.338853,-7.338853,,6.101018,6.101018,,-0.800596,-0.800596,,-0.601195,-0.601195,,-0.565817,-0.565817,,79.084671,79.084671,,20.915329,20.915329,,57.761588,57.761588,,1,0,0,0
2396,2018Q4,Qatar National Bank (Q.P.S.C.),6.314428,6.314428,,7.271869,7.271869,,110.949714,110.949714,,1.032,1.032,,-13.568829,-13.568829,,6.568587,6.568587,,-1.137575,-1.137575,,-0.946015,-0.946015,,-0.690344,-0.690344,,98.964588,98.964588,,1.035412,1.035412,,38.156515,38.156515,,1,0,0,0
2397,2018Q4,SBERBANK,0.06689,0.06689,,12.068429,12.068429,,45.299231,45.299231,,130.213992,130.213992,,54.535432,54.535432,,12.034604,12.034604,,9.904718,9.904718,,5.886834,5.886834,,5.897883,5.897883,,41.081982,41.081982,,58.918018,58.918018,,30.691441,30.691441,,1,0,0,0
2398,2018Q4,SBM BANK (INDIA) LTD.,0.678172,0.678172,,0.843604,0.843604,,75.233959,75.233959,,32.72713,32.72713,,12.127213,12.127213,,0.328267,0.328267,,0.448124,0.448124,,0.102081,0.102081,,0.095482,0.095482,,88.722804,88.722804,,11.277196,11.277196,,14.844555,14.844555,,1,0,0,0
2399,2018Q4,SHINHAN BANK,6.242168,6.242168,,7.495524,7.495524,,39.66928,39.66928,,64.537304,64.537304,,11.803312,11.803312,,2.411419,2.411419,,6.19193,6.19193,,0.910855,0.910855,,1.812555,1.812555,,90.03282,90.03282,,9.96718,9.96718,,8.651574,8.651574,,1,0,0,0
2400,2018Q4,SOCIETE GENERALE,5.824937,5.824937,,7.691163,7.691163,,64.620995,64.620995,,61.47319,61.47319,,-5.621489,-5.621489,,3.120789,3.120789,,-2.005011,-2.005011,,-0.37449,-0.37449,,1.246007,1.246007,,78.90053,78.90053,,21.09947,21.09947,,14.44837,14.44837,,1,0,0,0
2401,2018Q4,SONALI BANK,3.073816,3.073816,,7.562912,7.562912,,46.272831,46.272831,,183.560569,183.560569,,44.517558,44.517558,,3.592886,3.592886,,30.559409,30.559409,,5.316709,5.316709,,5.501099,5.501099,,27.18021,27.18021,,72.81979,72.81979,,27.428226,27.428226,,1,0,0,0
2402,2018Q4,STANDARD CHARTERED BANK,5.511853,5.511853,,8.350542,8.350542,,50.823809,50.823809,,38.766202,38.766202,,17.938204,17.938204,,4.578213,4.578213,,7.820795,7.820795,,1.37286,1.37286,,2.264997,2.264997,,88.142697,88.142697,,11.857303,11.857303,,13.495997,13.495997,,1,0,0,0
2403,2018Q4,SUMITOMO MITSUI BANKING CORPORATION,6.690651,6.690651,,7.550779,7.550779,,31.174594,31.174594,,40.564431,40.564431,,12.546385,12.546385,,2.725113,2.725113,,3.394388,3.394388,,0.909229,0.909229,,1.958372,1.958372,,95.034789,95.034789,,4.965211,4.965211,,6.467616,6.467616,,1,0,0,0
2404,2018Q4,UNITED OVERSEAS BANK LTD,4.780161,4.780161,,6.808431,6.808431,,36.48451,36.48451,,27.545699,27.545699,,-3.891657,-3.891657,,4.515718,4.515718,,-0.499425,-0.499425,,-0.267419,-0.267419,,2.996187,2.996187,,93.100872,93.100872,,6.899128,6.899128,,16.040774,16.040774,,1,0,0,0
2405,2018Q4,WESTPAC BANKING CORPORATION,5.974311,5.974311,,6.474168,6.474168,,48.104369,48.104369,,35.618372,35.618372,,18.511308,18.511308,,3.331956,3.331956,,2.580041,2.580041,,1.049362,1.049362,,1.651354,1.651354,,90.382107,90.382107,,9.617893,9.617893,,11.917919,11.917919,,1,0,0,0
2406,2018Q4,WOORI BANK,6.620581,6.620581,,7.997651,7.997651,,46.072857,46.072857,,42.689314,42.689314,,8.886614,8.886614,,2.852952,2.852952,,4.205511,4.205511,,0.721037,0.721037,,1.786931,1.786931,,91.96763,91.96763,,8.03237,8.03237,,7.919416,7.919416,,1,0,0,0
2407,2018Q4,AXIS BANK LIMITED,6.210614,5.900441,2.492216,8.616831,8.210034,4.052131,47.615397,45.345312,6.872845,74.582188,82.729188,1039.29846,7.517381,6.369244,-12.842227,3.499543,3.269199,0.923488,6.931491,6.223082,-5998.33666,0.707696,0.589085,-0.63306,2.536887,2.598632,2.332767,81.722627,80.706466,63.703313,18.277373,19.293534,36.296687,7.566459,7.239775,1.773454,0,1,0,0
2408,2018Q4,BANDHAN BANK LIMITED,6.770681,6.770681,,15.370876,15.370876,,33.697375,33.697375,,51.197258,51.197258,,23.705637,23.705637,,10.346441,10.346441,,17.364453,17.364453,,3.89487,3.89487,,7.77094,7.77094,,87.693223,87.693223,,12.306777,12.306777,,13.464892,13.464892,,0,1,0,0
2409,2018Q4,CITY UNION BANK LIMITED,6.293625,6.293625,,10.167656,10.167656,,42.106068,42.106068,,56.006275,56.006275,,16.118295,16.118295,,4.351499,4.351499,,15.179302,15.179302,,1.676918,1.676918,,2.979717,2.979717,,88.333766,88.333766,,11.666234,11.666234,,8.667683,8.667683,,0,1,0,0
2410,2018Q4,CSB BANK LIMITED,6.482478,6.482478,,9.88672,9.88672,,87.228821,87.228821,,25.304734,25.304734,,-4.315071,-4.315071,,3.179001,3.179001,,-6.266271,-6.266271,,-0.375537,-0.375537,,0.41327,0.41327,,91.652495,91.652495,,8.347505,8.347505,,21.604968,21.604968,,0,1,0,0
2411,2018Q4,DCB BANK LIMITED,6.862151,6.862151,,9.862313,9.862313,,57.993251,57.993251,,39.3755,39.3755,,9.28995,9.28995,,3.77864,3.77864,,10.527511,10.527511,,0.959607,0.959607,,1.932789,1.932789,,89.816505,89.816505,,10.183495,10.183495,,13.348827,13.348827,,0,1,0,0
2412,2018Q4,FEDERAL BANK LTD,5.863719,5.817706,3.533201,10.395342,10.306647,5.598687,50.272812,50.028447,5.439531,46.573546,46.716503,287.789527,9.108451,9.247025,24.216503,3.832064,3.784877,1.259853,8.87626,9.064001,22.220284,0.801697,0.806912,1.062417,1.89324,1.879165,1.062417,89.871648,89.927774,95.99098,10.128352,10.072226,4.00902,10.8977,10.804286,0.71312,0,1,0,0
2413,2018Q4,HDFC BANK LTD.,6.126495,6.021037,2.712077,9.70113,9.541421,3.641886,39.38668,39.235265,21.443323,68.477026,68.680017,142.373534,17.587182,17.747662,33.483398,4.714576,4.617594,1.039264,16.206041,16.277777,19.610204,1.817873,1.805839,1.297,3.509551,3.450271,1.087616,84.783063,84.852676,88.856755,15.216937,15.147324,11.143245,6.652282,6.643658,5.509808,0,1,0,0
2414,2018Q4,ICICI BANK LIMITED,5.151035,4.964707,3.574131,8.472751,8.003861,4.105657,43.038077,40.923141,15.20252,82.136117,96.357043,585.959892,12.920914,4.080204,-97.42721,3.716221,3.363285,0.429089,8.547691,2.986684,320.050896,1.191973,0.368998,-6.770055,2.873037,2.908271,3.044207,80.65655,78.519156,53.977809,19.34345,21.480844,46.022191,8.736351,8.366237,4.116637,0,1,0,0
2415,2018Q4,IDBI BANK LIMITED,6.265882,6.203191,5.15413,9.702648,9.633712,7.239008,56.239775,57.230597,-10.325837,55.254943,58.602699,1301.805801,-44.026268,-54.189603,-442.493062,2.711596,2.504243,-4.698728,-39.215137,-53.400813,142.361282,-3.363474,-4.090006,-22.864725,1.151421,1.065326,-1.159491,88.809863,88.403447,72.875797,11.190137,11.596553,27.124203,8.63306,8.432533,0.771153,0,1,1,0
2416,2018Q4,IDFC FIRST BANK LIMITED,8.06623,8.06623,,9.700576,9.700576,,174.824894,174.824894,,13.860532,13.860532,,-19.301347,-19.301347,,2.40372,2.40372,,-14.936186,-14.936186,,-1.77743,-1.77743,,-2.090889,-2.090889,,92.657213,92.657213,,7.342787,7.342787,,8.611744,8.611744,,0,1,0,0
2417,2018Q4,INDUSIND BANK LTD,6.530281,6.437651,3.10039,10.308527,10.157165,4.578427,44.096864,43.730541,10.195383,86.554945,87.351991,402.942224,14.103215,14.446232,43.051098,4.197444,4.129104,1.610294,15.264202,15.549902,31.820364,1.634173,1.650573,2.27404,3.407959,3.378896,2.27404,79.913848,79.918496,80.306092,20.086152,20.081504,19.693908,6.817928,6.740603,0.292247,0,1,0,0
2418,2018Q4,JAMMU & KASHMIR BANK LTD,5.692941,5.692941,,8.60495,8.60495,,60.957034,60.957034,,23.449544,23.449544,,4.157984,4.157984,,3.764964,3.764964,,5.329743,5.329743,,0.359514,0.359514,,1.606163,1.606163,,93.19902,93.19902,,6.80098,6.80098,,19.129268,19.129268,,0,1,0,0
2419,2018Q4,KARNATAKA BANK LTD,6.347456,6.347456,,8.970758,8.970758,,47.294867,47.294867,,70.429989,70.429989,,8.169647,8.169647,,2.920577,2.920577,,9.94584,9.94584,,0.765764,0.765764,,2.074377,2.074377,,86.01332,86.01332,,13.98668,13.98668,,7.906185,7.906185,,0,1,0,0
2420,2018Q4,KARUR VYSYA BANK LTD,6.157872,6.157872,,9.100597,9.100597,,48.805723,48.805723,,58.113514,58.113514,,2.997404,2.997404,,3.654272,3.654272,,3.099899,3.099899,,0.296601,0.296601,,2.449995,2.449995,,86.28284,86.28284,,13.71716,13.71716,,10.906759,10.906759,,0,1,0,0
2421,2018Q4,KOTAK MAHINDRA BANK LTD.,6.287354,6.231012,3.136941,9.041934,8.965617,3.767099,47.618388,47.457706,17.435511,60.255932,60.846825,362.371803,16.434666,16.563233,34.884631,4.246771,4.196895,0.799433,11.50547,11.647575,68.196737,1.641027,1.643197,1.803306,2.897478,2.882845,1.803306,84.104983,84.029725,73.305001,15.895017,15.970275,26.694999,11.10286,11.03084,0.767754,0,1,0,0
2422,2018Q4,LAKSHMI VILAS BANK LTD,7.059015,7.059015,,8.615097,8.615097,,98.495013,98.495013,,31.916866,31.916866,,-26.788745,-26.788745,,1.677428,1.677428,,-40.198538,-40.198538,,-2.230202,-2.230202,,0.032665,0.032665,,91.804262,91.804262,,8.195738,8.195738,,12.347925,12.347925,,0,1,0,0
2423,2018Q4,NAINITAL BANK LTD,6.101133,6.101133,,8.757108,8.757108,,54.375477,54.375477,,18.896183,18.896183,,5.374457,5.374457,,3.057864,3.057864,,5.64803,5.64803,,0.457048,0.457048,,1.451914,1.451914,,96.155032,96.155032,,3.844968,3.844968,,12.325931,12.325931,,0,1,0,0
2424,2018Q4,RBL BANK LIMITED,7.093613,7.003934,3.354041,10.089868,9.978702,5.064174,51.635759,51.308077,9.965403,70.969749,71.054672,126.571506,11.00571,11.26919,38.398662,4.069507,4.023044,1.968926,11.708258,11.829134,17.148,1.258506,1.272989,1.927738,2.854706,2.834134,1.904164,81.083634,81.214472,94.686339,18.916366,18.785528,5.313661,8.553292,8.509057,3.954291,0,1,0,0
2425,2018Q4,SOUTH INDIAN BANK LTD,6.464413,6.464413,,8.738022,8.738022,,54.675383,54.675383,,44.617678,44.617678,,3.174705,3.174705,,2.612246,2.612246,,4.490224,4.490224,,0.280602,0.280602,,1.444702,1.444702,,91.202572,91.202572,,8.797428,8.797428,,10.930891,10.930891,,0,1,0,0
2426,2018Q4,TAMILNAD MERCANTILE BANK LTD,6.690503,6.690503,,9.473357,9.473357,,47.929344,47.929344,,49.877242,49.877242,,2.985208,2.985208,,3.621562,3.621562,,3.07298,3.07298,,0.321022,0.321022,,2.511519,2.511519,,89.277708,89.277708,,10.722292,10.722292,,11.333006,11.333006,,0,1,0,0
2427,2018Q4,THE DHANALAKSHMI BANK LTD,5.927214,5.927214,,8.747571,8.747571,,81.940791,81.940791,,11.054233,11.054233,,-2.110627,-2.110627,,3.114432,3.114432,,-2.923957,-2.923957,,-0.175637,-0.175637,,0.562199,0.562199,,96.57531,96.57531,,3.42469,3.42469,,17.004977,17.004977,,0,1,0,0
2428,2018Q4,YES BANK LTD.,6.979455,6.715254,3.197387,9.54336,9.238792,4.790794,41.543796,40.047813,14.637631,83.130494,89.195778,381.589204,11.163278,12.49448,40.525965,3.199731,3.099559,1.633113,14.096851,16.02905,66.766711,1.129047,1.236763,2.60387,2.573589,2.611242,2.959026,84.970592,84.285782,69.86555,15.029408,15.714218,30.13445,7.335436,7.008062,0.11446,0,1,0,0
2429,2018Q4,ALLAHABAD BANK,5.396568,5.295408,1.699432,8.255902,8.000997,1.948269,60.829086,60.410499,17.636445,34.915098,34.855473,13.84074,-32.584162,-32.2304,6.153511,2.731295,2.652687,0.78614,-63.990054,-61.595109,3.004159,-2.544431,-2.471946,0.160858,1.179577,1.171593,0.88161,91.809638,91.875307,99.00048,8.190362,8.124693,0.99952,13.583794,13.478002,1.999275,0,0,1,0
2430,2018Q4,ANDHRA BANK,5.789613,5.789613,,10.214525,10.214525,,42.112859,42.112859,,58.139783,58.139783,,-9.911553,-9.911553,,3.545358,3.545358,,-16.866415,-16.866415,,-0.853836,-0.853836,,2.060181,2.060181,,89.884701,89.884701,,10.115299,10.115299,,10.395254,10.395254,,0,0,1,0
2431,2018Q4,BANK OF BARODA,5.45816,4.840953,2.350542,8.250729,7.335536,3.897952,49.923377,45.730406,18.767621,47.119588,50.799836,113.752593,2.60816,3.472585,10.263002,2.954072,2.70608,1.774591,2.939671,4.169586,372.037117,0.216452,0.262067,0.403754,1.752631,1.770423,1.646365,90.079507,89.957799,89.001726,9.920493,10.042201,10.998274,9.362723,8.837181,4.708834,0,0,1,0
2432,2018Q4,BANK OF INDIA,5.799252,5.204653,3.027818,8.781825,8.121296,3.679432,58.749451,55.951334,28.522036,48.478936,47.992682,38.17441,-20.284562,-17.318485,6.161302,2.844634,2.60643,1.10104,-21.779459,-20.81414,93.923408,-1.60666,-1.201225,0.215404,1.310739,1.199218,0.809554,88.574239,89.460102,96.472687,11.425761,10.539898,3.527313,12.980456,11.908144,3.419602,0,0,1,0
2433,2018Q4,BANK OF MAHARASHTRA,5.499233,5.499233,,8.84861,8.84861,,56.450547,56.450547,,52.771177,52.771177,,-52.578167,-52.578167,,2.996706,2.996706,,-75.030062,-75.030062,,-4.236461,-4.236461,,1.479923,1.479923,,87.436127,87.436127,,12.563873,12.563873,,14.43332,14.43332,,0,0,1,0
2434,2018Q4,CANARA BANK,6.013261,5.71553,2.467102,8.28953,7.826231,2.515279,51.373374,51.453604,59.471773,57.547738,58.37573,129.857282,2.359412,2.281474,-0.667379,2.685459,2.477981,0.099584,3.353298,3.328325,874.380688,0.202728,0.18543,-0.017807,1.691647,1.571961,0.165752,88.030044,88.033448,88.162261,11.969956,11.966552,11.837739,12.018355,11.769075,2.337311,0,0,1,0
2435,2018Q4,CENTRAL BANK OF INDIA,5.556144,5.556144,,8.896796,8.896796,,75.032342,75.032342,,26.271343,26.271343,,-17.16711,-17.16711,,2.680026,2.680026,,-23.732564,-23.732564,,-1.26453,-1.26453,,0.642506,0.642506,,93.113504,93.113504,,6.886496,6.886496,,16.384732,16.384732,,0,0,1,0
2436,2018Q4,CORPORATION BANK,5.834888,5.834888,,9.159918,9.159918,,43.376827,43.376827,,54.152614,54.152614,,1.8675,1.8675,,3.306982,3.306982,,2.758554,2.758554,,0.15905,0.15905,,2.048502,2.048502,,90.021944,90.021944,,9.978056,9.978056,,9.477869,9.477869,,0,0,1,0
2437,2018Q4,DENA BANK,5.85873,5.85873,,7.949538,7.949538,,67.522048,67.522048,,39.312948,39.312948,,-18.189103,-18.189103,,2.574887,2.574887,,-21.001072,-21.001072,,-1.502954,-1.502954,,1.059362,1.059362,,89.521418,89.521418,,10.478582,10.478582,,17.533346,17.533346,,0,0,1,0
2438,2018Q4,IDBI BANK LIMITED,6.265882,6.203191,5.15413,9.702648,9.633712,7.239008,56.239775,57.230597,-10.325837,55.254943,58.602699,1301.805801,-44.026268,-54.189603,-442.493062,2.711596,2.504243,-4.698728,-39.215137,-53.400813,142.361282,-3.363474,-4.090006,-22.864725,1.151421,1.065326,-1.159491,88.809863,88.403447,72.875797,11.190137,11.596553,27.124203,8.63306,8.432533,0.771153,0,1,1,0
2439,2018Q4,INDIAN BANK,5.652502,5.617152,4.056437,7.900359,7.780408,4.105629,45.136138,44.611503,24.960753,44.501995,44.872166,69.944281,3.030015,3.291451,15.956972,2.896571,2.872639,2.034251,3.294775,3.652932,,0.246602,0.26393,0.746447,1.873759,1.874919,1.907216,91.562058,91.540863,90.514086,8.437942,8.459137,9.485914,10.724272,10.623973,5.764882,0,0,1,0
2440,2018Q4,INDIAN OVERSEAS BANK,5.603494,5.506055,2.11518,8.931254,8.56337,3.275502,45.814944,44.95013,27.302829,102.827436,103.21734,116.568314,-10.342769,-10.710894,-24.329027,2.503899,2.488906,2.273397,-17.408669,-18.021848,-40.401495,-0.916701,-0.915543,-0.89771,2.036838,2.03842,2.062788,80.018058,79.899868,75.52765,19.981942,20.100132,24.47235,11.955113,11.86353,8.475578,0,0,1,0
2441,2018Q4,ORIENTAL BANK OF COMMERCE,6.005013,6.005013,,9.275791,9.275791,,52.940818,52.940818,,56.128125,56.128125,,-0.988273,-0.988273,,2.849919,2.849919,,-1.612714,-1.612714,,-0.083361,-0.083361,,1.535714,1.535714,,88.503897,88.503897,,11.496103,11.496103,,10.398486,10.398486,,0,0,1,0
2442,2018Q4,PUNJAB AND SIND BANK,6.223722,6.223722,,8.499936,8.499936,,58.50002,58.50002,,38.739191,38.739191,,-6.846465,-6.846465,,2.404254,2.404254,,-10.974916,-10.974916,,-0.577166,-0.577166,,1.18161,1.18161,,92.345831,92.345831,,7.654169,7.654169,,13.407116,13.407116,,0,0,1,0
2443,2018Q4,PUNJAB NATIONAL BANK,5.506195,5.261871,2.369675,7.848035,7.456108,2.551001,45.322877,45.055062,16.606545,65.143006,66.041213,326.440379,-11.673828,-11.887079,-20.458404,2.694923,2.510789,0.206297,-15.436134,-15.930527,-60.017922,-0.949841,-0.922647,-0.556943,1.895045,1.789208,0.365914,87.423449,87.516643,91.262412,12.576551,12.483357,8.737588,13.227797,12.933253,1.094464,0,0,1,0
2444,2018Q4,STATE BANK OF INDIA,20.71114,19.682272,10.274864,32.034788,30.153652,14.366164,235.662548,227.744676,84.922148,182.52042,189.246928,526.571748,-5.099752,0.046728,93.914532,11.642544,10.962104,5.250984,-6.25692,0.055324,67.86202,-0.421676,0.003668,3.822552,5.950192,5.924904,5.697876,352.850032,352.722964,350.33014,47.149968,47.277036,49.66986,62.451996,59.956148,14.421024,0,0,1,0
2445,2018Q4,SYNDICATE BANK,5.557358,5.302639,3.367248,8.421421,7.751833,3.404014,72.473986,71.51022,21.313597,33.49876,33.65997,62.210894,-16.955529,-15.268695,13.982091,2.551026,2.259202,0.364314,-26.413511,-25.081099,412.799316,-1.361137,-1.147499,0.4988,0.805723,0.752317,0.340776,91.147566,91.542468,98.390328,8.852434,8.457532,1.609672,17.828619,16.903795,0.866732,0,0,1,0
2446,2018Q4,UCO BANK,5.487748,5.305707,2.532689,7.928164,7.539339,2.97232,50.71179,50.308153,37.005326,54.852561,54.728569,49.282977,-22.615724,-23.675315,-58.581943,2.262558,2.15785,0.929017,-26.556596,-27.862841,-74.421614,-1.589862,-1.604483,-1.817021,1.234153,1.19925,0.691893,90.09207,90.192258,93.48273,9.90793,9.807742,6.51727,11.975316,11.802773,6.116801,0,0,1,0
2447,2018Q4,UNION BANK OF INDIA,5.658253,5.592662,3.939758,7.411383,7.232181,4.00675,50.03548,48.122174,4.895599,58.026766,61.528293,870.058146,0.438897,1.458449,31.63337,2.181878,2.141044,1.406079,0.59028,2.025368,607.086122,0.03559,0.11592,1.584185,1.500097,1.542111,2.310052,89.250291,88.92641,79.340741,10.749709,11.07359,20.659259,8.361025,8.130674,1.313139,0,0,1,0
2448,2018Q4,UNITED BANK OF INDIA,5.421297,5.421297,,7.363964,7.363964,,71.111878,71.111878,,76.87925,76.87925,,-30.152322,-30.152322,,1.587228,1.587228,,-40.33497,-40.33497,,-2.23551,-2.242027,,0.808286,0.810643,,79.367999,79.367999,,20.632001,20.632001,,17.891901,17.891901,,0,0,1,0
2449,2018Q4,VIJAYA BANK,6.162524,6.162524,,8.9692,8.9692,,47.857127,47.857127,,45.134217,45.134217,,3.571726,3.571726,,2.904089,2.904089,,5.233494,5.233494,,0.307606,0.307606,,1.702712,1.702712,,91.810026,91.810026,,8.189974,8.189974,,10.609166,10.609166,,0,0,1,0
2450,2018Q4,AU SMALL FINANCE BANK LIMITED,7.963299,7.963299,,13.047381,13.047381,,60.512918,60.512918,,42.680881,42.680881,,10.960869,10.960869,,6.016028,6.016028,,12.813176,12.813176,,1.540014,1.540014,,2.957843,2.957843,,86.165646,86.165646,,13.834354,13.834354,,18.36189,18.36189,,0,0,0,1
2451,2018Q4,CAPITAL SMALL FINANCE BANK LIMITED,6.24634,6.24634,,9.953031,9.953031,,78.370913,78.370913,,21.525057,21.525057,,5.316496,5.316496,,3.923283,3.923283,,8.050331,8.050331,,0.520414,0.520414,,0.918884,0.918884,,92.593501,92.593501,,7.406499,7.406499,,16.449479,16.449479,,0,0,0,1
