,Quarter,Banks,Gross Advances_Domestic Operation,Gross NPAs_Domestic Operation,Gross NPAs to Gross Advances (%)_Domestic Operation,Food Credit - Gross Advances_Domestic Operation,Food Credit - GNPAs_Domestic Operation,Food Credit - GNPA Ratio_Domestic Operation,Non-Food Credit - Gross Advances_Domestic Operation,Non-Food Credit - GNPAs_Domestic Operation,Non-Food Credit - GNPA Ratio_Domestic Operation,Agriculture and Allied Activities - Gross Advances_Domestic Operation,Agriculture and Allied Activities - Gross NPAs_Domestic Operation,Agriculture and Allied Activities - GNPA Ratio_Domestic Operation,Industry - Gross Advances_Domestic Operation,Industry - Gross NPAs_Domestic Operation,Industry - GNPA Ratio_Domestic Operation,Services - Gross Advances_Domestic Operation,Services  - Gross NPAs_Domestic Operation,Services - GNPA Ratio_Domestic Operation,Retail Loans - Gross Advances_Domestic Operation,Retail Loans - Gross NPAs_Domestic Operation,Retail Loans - GNPA Ratio_Domestic Operation,Other Non-food Credit - Gross Advances_Domestic Operation,Other Non-food Credit - GNPAs_Domestic Operation,Other Non-food Credit - GNPA Ratio_Domestic Operation,Retail Loans - Housing Loans  - Gross Advances_Domestic Operation,Retail Loans - Housing Loans  - GNPAs_Domestic Operation,Retail Loans - Housing Loans  - GNPA Ratio_Domestic Operation,Retail Loans - Vehicle/Auto Loans - Gross Advances_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPAs_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPA Ratio_Domestic Operation,Retail Loans - Credit Card Receivables - Gross Advances_Domestic Operation,Retail Loans - Credit Card Receivables - GNPAs_Domestic Operation,Retail Loans - Credit Card Receivables - GNPA Ratio_Domestic Operation,Retail Loans - Education - Gross Advances_Domestic Operation,Retail Loans - Education - GNPAs_Domestic Operation,Retail Loans - Education - GNPA Ratio_Domestic Operation,Other Retail Loans - Gross Advances_Domestic Operation,Other Retail Loans - GNPAs_Domestic Operation,Other Retail Loans - GNPA Ratio_Domestic Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
1348,2016Q1,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,555947406000,8357860000,1.503354,0,0,,555947406000,8357860000,1.503354,12722906000,0,0,294630678000,3233048000,1.097322,138148457000,2361899000,1.709682,110445365000,2762913000,2.501611,0,0,,93120378000,1900359000,2.040755,0,0,,9282294000,626030000,6.744346,0,0,,8042693000,236524000,2.94085575565299,1,0,0,0
1349,2016Q1,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,11518776000,480058000,4.167613,,0,,11518776000,480058000,4.167613,,0,,10218776000,480058000,4.697803,1300000000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1350,2016Q1,INDUSTRIAL BANK OF KOREA,67662000,0,0,,0,,67662000,0,0,,0,,67662000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1351,2016Q1,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,100562918000,0,0,,0,,100562918000,0,0,,0,,38474214000,0,0,62088704000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1352,2016Q1,KBC BANK NV,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
1353,2016Q1,KEB HANA BANK,1640310000,0,0,,0,,1640310000,0,0,,0,,1640310000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1354,2016Q1,KRUNG THAI BANK PUBLIC COMPANY LIMITED,29227000,0,0,,0,,29227000,0,0,,0,,0,0,,7230000,0,0,,0,,21997000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1355,2016Q1,MASHREQ BANK PSC,1638687000,0,0,0,0,,1638687000,0,0,0,0,,1638687000,0,0,0,0,,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
1356,2016Q1,MIZUHO BANK LTD,92850242000,63400000,0.068282,,0,,92850242000,63400000,0.068282,,0,,60171957000,63400000,0.105365,32509129000,0,0,,0,,169156000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1357,2016Q1,MUFG Bank Ltd,76508885000,976500000,1.276322,,0,,76508885000,976500000,1.276322,,0,,52578033000,976500000,1.85724,23903071000,0,0,,0,,27781000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1358,2016Q1,NATIONAL AUSTRALIA BANK,1030771000,0,0,,0,,1030771000,0,0,,0,,1030771000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1359,2016Q1,NatWest Markets Plc,35391393000,790000,0.002232,,0,,35391393000,790000,0.002232,,0,,28360497000,0,0,6917934000,57000,0.000824,112962000,733000,0.648891,,,,0,0,,0,0,,0,0,,0,0,,112962000,733000,0.648890777429578,1,0,0,0
1360,2016Q1,PT BANK MAYBANK INDONESIA TBK,1701036000,0,0,,0,,1701036000,0,0,,0,,1371036000,0,0,330000000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1361,2016Q1,SBERBANK,3378515000,998668000,29.559377,,0,,3378515000,998668000,29.559377,,0,,3378515000,998668000,29.559377,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1362,2016Q1,SBM BANK (INDIA) LTD.,6716843000,722775000,10.760636,0,0,,6716843000,722775000,10.760636,150000000,150000000,100,2780844000,291784000,10.492642,3037460000,220991000,7.27552,748539000,60000000,8.015614,,,,0,0,,0,0,,0,0,,0,0,,748539000,60000000,8.01561441688409,1,0,0,0
1363,2016Q1,SHINHAN BANK,30875981000,0,0,,0,,30875981000,0,0,500000000,0,0,24823210000,0,0,5492460000,0,0,60311000,0,0,,0,,25026000,0,0,,0,,,0,,,0,,35285000,0,0,1,0,0,0
1364,2016Q1,SOCIETE GENERALE,35497178000,0,0,0,0,,35497178000,0,0,0,0,,35497015000,0,0,0,0,,163000,0,0,,,,0,0,,0,0,,0,0,,0,0,,163000,0,0,1,0,0,0
1365,2016Q1,SONALI BANK,237229000,30241000,12.747598,,0,,237229000,30241000,12.747598,,0,,,0,,,0,,237229000,30241000,12.747598,,,,,0,,,0,,,0,,,0,,237229000,30241000,12.7475983121794,1,0,0,0
1366,2016Q1,STANDARD CHARTERED BANK,766573047000,108355383000,14.135037,0,0,,766573047000,108355383000,14.135037,2758155000,0,0,393973070000,92244209000,23.413836,202233741000,13326832000,6.589816,167608081000,2784342000,1.661222,0,0,,110287029000,276041000,0.250293,0,0,,0,0,,0,0,,57321052000,2508301000,4.37588095905846,1,0,0,0
1367,2016Q1,SUMITOMO MITSUI BANKING CORPORATION,39478483000,0,0,,0,,39478483000,0,0,,0,,21710022000,0,0,17768461000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1368,2016Q1,UNITED OVERSEAS BANK LTD,11152194000,0,0,,0,,11152194000,0,0,,0,,6822101000,0,0,4330093000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1369,2016Q1,WESTPAC BANKING CORPORATION,6475025000,0,0,,0,,6475025000,0,0,,0,,950000000,0,0,5525025000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1370,2016Q1,WOORI BANK,2910451000,0,0,,0,,2910451000,0,0,,0,,2910451000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
1371,2016Q1,AXIS BANK LIMITED,2917434400000,49504700000,1.696857,34798100000,0,0,2882636300000,49504700000,1.717341,228465500000,5577200000,2.441156,1015872200000,24513100000,2.41301,608025700000,11864300000,1.951283,1030272900000,7550100000,0.732825,,,,638874200000,3057000000,0.478498,97542500000,1316700000,1.349873,41301600000,404900000,0.980349,1958400000,129100000,6.592116,250596200000,2642400000,1.05444535870855,0,1,0,0
1372,2016Q1,BANDHAN BANK LIMITED,124460780000,187665000,0.150782,0,0,,124460780000,187665000,0.150782,64267947000,136685000,0.21268,10925561000,16374000,0.149869,47886180000,31940000,0.0667,1381092000,2666000,0.193036,,0,,14653000,0,0,147399000,767000,0.520356,,0,,240735000,670000,0.278314,978305000,1229000,0.125625444007748,0,1,0,0
1373,2016Q1,CITY UNION BANK LIMITED,212531000000,5119818000,2.408975,3047300000,64044000,2.101664,209483700000,5055774000,2.413445,33911028000,537158000,1.584022,62527757000,1441930000,2.306064,79836732000,1635748000,2.048866,27304657000,844484000,3.09282,5903526000,596454000,10.103352,14546220000,158555000,1.090008,669124000,17723000,2.648687,0,0,,1961934000,244350000,12.454547,10127379000,423856000,4.18524872032537,0,1,0,0
1374,2016Q1,CSB BANK LIMITED,79565395000,4469135000,5.616933,,0,,79565395000,4469135000,5.616933,12350546000,81921000,0.663299,21291335000,1541559000,7.240312,26393961000,2199149000,8.332016,19529553000,646506000,3.310398,,,,4225244000,111855000,2.647303,820868000,103473000,12.605315,,0,,1907786000,287341000,15.06149,12575655000,143837000,1.14377342571818,0,1,0,0
1375,2016Q1,DCB BANK LIMITED,130329700000,1973800000,1.514467,,0,,130329700000,1973800000,1.514467,10086700000,140800000,1.395898,33286000000,1074300000,3.227483,68085300000,559800000,0.822204,18871700000,198900000,1.053959,,,,12781000000,170500000,1.334011,1832700000,5200000,0.283734,0,0,,164900000,4500000,2.728927,4093100000,18700000,0.456866433754367,0,1,0,0
1376,2016Q1,FEDERAL BANK LTD,585151716000,16677700000,2.85015,8156336000,0,0,576995387000,16677700000,2.890439,85676437000,1393100000,1.626001,104208873000,6791101000,6.516816,213573777000,5618600000,2.630754,173536300000,2874899000,1.656656,,,,72625782000,1183600000,1.629724,6229596000,86100000,1.382112,0,0,,7665587000,828999000,10.814553,87015335000,776200000,0.89202667552794,0,1,0,0
1377,2016Q1,HDFC BANK LTD.,4353643945000,41733743000,0.958593,50995133000,0,0,4302648812000,41733743000,0.969955,528672400000,7739470000,1.463944,1269274989000,9649098000,0.760205,1231682235000,8844298000,0.718067,1128021600000,15384277000,1.363828,144997588000,116600000,0.080415,245824300000,1072291000,0.436202,292586700000,1490991000,0.509589,205203500000,0,0,561100000,15657000,2.790412,383846000000,12805338000,3.33606133709873,0,1,0,0
1378,2016Q1,ICICI BANK LIMITED,3538139000000,197707820000,5.587904,40774536000,0,0,3497364464000,197707820000,5.653052,292270123000,9202455000,3.148613,1156159353000,116171247000,10.048031,709458444000,59827285000,8.43281,1339476544000,12506833000,0.93371,,,,987268223000,6040402000,0.61183,177015552000,2736838000,1.5461,55210223000,1754190000,3.177292,354046000,78808000,22.259254,119628500000,1896595000,1.58540397982086,0,1,0,0
1379,2016Q1,IDBI BANK LIMITED,2011451901000,200370161000,9.961469,26147800000,0,0,1985304101000,200370161000,10.092668,198587542000,15095098000,7.601231,978287153000,154042385000,15.746132,378059076000,20527254000,5.429642,336061419000,4273141000,1.271536,94308911000,6432283000,6.82044,287185506000,2830748000,0.985686,9131092000,107061000,1.172488,66257000,232000,0.350152,6421730000,298919000,4.654805,33256834000,1036181000,3.11569345416344,0,1,1,0
1380,2016Q1,IDFC FIRST BANK LIMITED,496674171000,30583021000,6.157562,0,0,,496674171000,30583021000,6.157562,152430000,0,0,461913880000,30583021000,6.620936,28538938000,0,0,6068923000,0,0,,,,6027207000,0,0,1494000,0,0,0,0,,0,0,,40222000,0,0,0,1,0,0
1381,2016Q1,INDUSIND BANK LTD,888744200000,7768200000,0.874065,8062900000,0,0,880681300000,7768200000,0.882067,105218200000,679400000,0.645706,208912100000,1912000000,0.915217,531242800000,4025100000,0.757676,35308200000,1151700000,3.261849,,,,485900000,49600000,10.207862,17071200000,489000000,2.864473,11476400000,174900000,1.523997,30900000,0,0,6243800000,438200000,7.01816201672059,0,1,0,0
1382,2016Q1,JAMMU & KASHMIR BANK LTD,524937400000,43686200000,8.322173,17551500000,0,0,507385900000,43686200000,8.610054,59826700000,6508900000,10.879591,153637900000,22271600000,14.496163,178444700000,13765400000,7.714099,106167900000,1030000000,0.970161,9308700000,110300000,1.184913,16132100000,239100000,1.482138,14689600000,114100000,0.77674,850500000,56000000,6.584362,2086000000,21800000,1.045062,72409700000,599000000,0.827237234790367,0,1,0,0
1383,2016Q1,KARNATAKA BANK LTD,342732784000,11804046000,3.444096,5701400000,0,0,337031384000,11804046000,3.502358,45475293000,1034095000,2.273971,89500542000,4924936000,5.502688,106558689000,4097527000,3.845324,81771624000,1397516000,1.709048,13725236000,349972000,2.549843,43543204000,468485000,1.075908,8445751000,99573000,1.178972,0,0,,1942776000,49865000,2.566688,27839893000,779593000,2.80027297518708,0,1,0,0
1384,2016Q1,KARUR VYSYA BANK LTD,394756966000,5111774000,1.294917,5897048000,0,0,388859917000,5111774000,1.314554,81873714000,566938000,0.692454,127069129000,2366983000,1.862752,123896761000,1260120000,1.017073,52565105000,917733000,1.745898,3455208000,0,0,26648198000,179176000,0.672376,9324218000,152243000,1.63277,,0,,2488338000,207687000,8.346414,14104351000,378627000,2.68446949455526,0,1,0,0
1385,2016Q1,KOTAK MAHINDRA BANK LTD.,1202110987000,28381124000,2.36094,,0,,1202110987000,28381124000,2.36094,156931424000,2840844000,1.810245,519734841000,18507565000,3.560963,259161175000,3444236000,1.328994,249424370000,2776392000,1.11312,16859177000,812087000,4.816884,107977398000,500487000,0.463511,34033834000,736909000,2.165225,8940947000,242839000,2.716032,408963000,32464000,7.938126,98063228000,1263693000,1.28865123632275,0,1,0,0
1386,2016Q1,LAKSHMI VILAS BANK LTD,198189288000,3912500000,1.974123,,0,,198189288000,3912500000,1.974123,30655940000,145447000,0.47445,53659546000,2445064000,4.556624,69370389000,948107000,1.366732,23987234000,137557000,0.573459,20516179000,236325000,1.151896,3995083000,27711000,0.693628,689419000,3185000,0.461983,,0,,1049736000,76664000,7.30317,18252996000,29997000,0.164340144489157,0,1,0,0
1387,2016Q1,NAINITAL BANK LTD,27386269000,1210428000,4.419835,,0,,27386269000,1210428000,4.419835,5163273000,336468000,6.516564,4650294000,271619000,5.8409,10227787000,404690000,3.95677,7302496000,197651000,2.706623,42419000,0,0,3213623000,102707000,3.195988,1491617000,65545000,4.394225,0,0,,212344000,10912000,5.138831,2384912000,18487000,0.775164869814903,0,1,0,0
1388,2016Q1,RBL BANK LIMITED,213161832000,2080476000,0.976008,0,0,,213161832000,2080476000,0.976008,25395518000,79396000,0.312638,96471442000,721148000,0.747525,68117990000,919575000,1.349974,7298194000,55850000,0.765258,15878688000,304507000,1.917709,2656413000,9159000,0.344788,98288000,1127000,1.14663,4405031000,45507000,1.033069,134743000,0,0,3719000,57000,1.53267007260016,0,1,0,0
1389,2016Q1,SOUTH INDIAN BANK LTD,414707943000,15623616000,3.767378,5896738000,0,0,408811205000,15623616000,3.821719,58138293000,423172000,0.727871,149239971000,10089877000,6.760841,150486406000,4414485000,2.933478,50946535000,696082000,1.366299,,,,24690330000,353067000,1.429981,1069809000,12115000,1.132445,0,0,,2355571000,183483000,7.789322,22830825000,147417000,0.645692829759765,0,1,0,0
1390,2016Q1,TAMILNAD MERCANTILE BANK LTD,228213247000,4189409000,1.835743,2949000000,0,0,225264247000,4189409000,1.859775,37646131000,172320000,0.457736,79592465000,2642507000,3.320047,76395189000,891278000,1.166668,31630462000,483304000,1.52797,0,0,,15845393000,94301000,0.595132,2824129000,64915000,2.298585,124000,0,0,1749179000,286712000,16.391233,11211637000,37376000,0.333367910502275,0,1,0,0
1391,2016Q1,THE DHANALAKSHMI BANK LTD,72183593000,4589237000,6.357729,,0,,72183593000,4589237000,6.357729,11690515000,106258000,0.908925,16771724000,2309592000,13.770749,31737685000,1249714000,3.937634,11983669000,923673000,7.707765,,,,3529945000,195824000,5.547509,936581000,342298000,36.547613,88150000,7296000,8.276801,709035000,69535000,9.806991,6719958000,308720000,4.59407633202469,0,1,0,0
1392,2016Q1,YES BANK LTD.,971754526000,7489809000,0.770751,0,0,,971754525000,7489809000,0.770751,108187231000,2115496000,1.955403,402979926000,516303000,0.128121,411371178000,4721050000,1.147638,42599088000,133553000,0.313511,6617102000,3407000,0.051488,3375117000,22522000,0.667295,4176037000,406000,0.009722,,0,,500000,0,0,35047434000,110625000,0.315643650259816,0,1,0,0
1393,2016Q1,ALLAHABAD BANK,1480499571000,151240036000,10.215473,23592000000,0,0,1456907571000,151240036000,10.380894,257536800000,14853123000,5.767379,581147100000,96120769000,16.539835,413767500000,24702113000,5.970047,204456171000,15564031000,7.612405,,,,85241900000,986336000,1.157102,15498800000,2222339000,14.338781,0,0,,14634800000,471728000,3.223331,89080671000,11883628000,13.3402991542352,0,0,1,0
1394,2016Q1,ANDHRA BANK,1363706200000,114436300000,8.391566,18778700000,0,0,1344927500000,114436300000,8.508734,237740300000,10948200000,4.605109,685310700000,86897000000,12.679942,177593600000,12937800000,7.28506,244282900000,3653300000,1.49552,,,,118110000000,1560500000,1.321226,8151900000,147900000,1.814301,1480300000,126700000,8.559076,22219400000,626600000,2.820058,94321300000,1191600000,1.26334136616014,0,0,1,0
1395,2016Q1,BANK OF BARODA,2809154663000,335082387000,11.928228,59848241000,0,0,2749306422000,335082387000,12.187888,337492718000,30278164000,8.971501,1153361122000,200097238000,17.349053,1025372057000,92599054000,9.030776,233080525000,12107931000,5.194742,,0,,106728137000,5357784000,5.02003,43761954000,2535598000,5.794069,0,0,,21215820000,2949302000,13.901428,61374614000,1265247000,2.06151520561905,0,0,1,0
1396,2016Q1,BANK OF INDIA,2685793001000,431241400000,16.05639,22855158000,0,0,2662937843000,431241400000,16.194197,434009135000,27326900000,6.296388,1148327296000,291986900000,25.42715,711867770000,91456100000,12.847344,354020223000,6767500000,1.911614,14713419000,13704000000,93.139467,199055358000,2908500000,1.461151,30742782000,818000000,2.660787,26803000,400000,1.49237,30979467000,1237500000,3.994581,93215813000,1803100000,1.93432845991484,0,0,1,0
1397,2016Q1,BANK OF MAHARASHTRA,1112402800000,103858500000,9.336411,15138200000,0,0,1097264600000,103858500000,9.465219,148516800000,12058600000,8.119351,387727900000,53759900000,13.865368,397943700000,32271300000,8.109514,146015800000,3942800000,2.700256,17060400000,1825900000,10.702563,105500100000,2914400000,2.762462,6468600000,327100000,5.056736,400000,200000,50,8040600000,426600000,5.305574,26006100000,274500000,1.05552158916562,0,0,1,0
1398,2016Q1,BHARATIYA MAHILA BANK LTD.,6205789000,13580000,0.218828,,0,,6205789000,13580000,0.218828,670958000,2543000,0.37901,2025209000,0,0,2445541000,7708000,0.315186,641969000,3329000,0.518561,422112000,0,0,237594000,0,0,164544000,3329000,2.023167,0,0,,78941000,0,0,160890000,0,0,0,0,1,0
1399,2016Q1,CANARA BANK,3144784706000,294346600000,9.359833,0,0,,3144784706000,294346600000,9.359833,671760000000,21593000000,3.214392,1343006100000,206249100000,15.357272,565492200000,23741900000,4.198449,497846400000,10311900000,2.071302,66680006000,32450700000,48.666312,191495800000,2804800000,1.46468,43073200000,1209800000,2.808707,1393100000,0,0,67374300000,3152400000,4.678935,194510000000,3144900000,1.61683203948383,0,0,1,0
1400,2016Q1,CENTRAL BANK OF INDIA,1901525700000,227208800000,11.948763,31750900000,0,0,1869774800000,227208800000,12.151667,339747000000,18906200000,5.564788,987650600000,163418600000,16.546196,253645569000,28734000000,11.328406,288731631000,16150000000,5.593429,,,,162671905000,4044200000,2.486108,20305384000,451100000,2.221578,761400000,121300000,15.931179,37415495000,2455000000,6.561453,67577447000,9078400000,13.4340677297265,0,0,1,0
1401,2016Q1,CORPORATION BANK,1457063485000,145442470000,9.98189,24260000000,0,0,1432803485000,145442470000,10.150901,197894400000,6072348000,3.068479,757691300000,108606560000,14.33388,289960991000,24573197000,8.474656,187256794000,6190365000,3.305816,,0,,127447157000,1328546000,1.042429,15880362000,1252545000,7.887383,473934000,38574000,8.139108,14868451000,944728000,6.35391,28586890000,2625972000,9.18593103342126,0,0,1,0
1402,2016Q1,DENA BANK,858106708000,85604870000,9.976017,13469943000,0,0,844636765000,85604870000,10.135111,126184463000,10883985000,8.625456,345245687000,50988883000,14.768869,195878946000,9754139000,4.979677,120529000000,5088623000,4.221908,56798669000,8889240000,15.650437,57811678000,1307096000,2.260955,6076559000,207397000,3.413067,3233000,3233000,100,4763799000,435650000,9.145012,51873731000,3135247000,6.04399749075308,0,0,1,0
1403,2016Q1,IDBI BANK LIMITED,2011451901000,200370161000,9.961469,26147800000,0,0,1985304101000,200370161000,10.092668,198587542000,15095098000,7.601231,978287153000,154042385000,15.746132,378059076000,20527254000,5.429642,336061419000,4273141000,1.271536,94308911000,6432283000,6.82044,287185506000,2830748000,0.985686,9131092000,107061000,1.172488,66257000,232000,0.350152,6421730000,298919000,4.654805,33256834000,1036181000,3.11569345416344,0,1,1,0
1404,2016Q1,INDIAN BANK,1270868016000,83275932000,6.552681,20151500000,0,0,1250716516000,83275932000,6.658258,230175599000,6181960000,2.685758,435144932000,61732453000,14.186642,108610494000,5364695000,4.939389,199629400000,4561251000,2.284859,277156091000,5435573000,1.961196,90393600000,1635327000,1.809118,8638900000,123438000,1.428862,665954000,67834000,10.185989,35013100000,2413927000,6.894354,64917846000,320725000,0.494047507368005,0,0,1,0
1405,2016Q1,INDIAN OVERSEAS BANK,1554283043000,265971325000,17.112155,29088658000,0,0,1525194385000,265971325000,17.43852,302369500000,48109000000,15.910666,726438178000,166474700000,22.916568,297987974000,31883800000,10.699694,198398733000,19503825000,9.83062,0,0,,90987100000,1834500000,2.01622,16725400000,335200000,2.004137,417500000,287300000,68.814371,44418100000,9609600000,21.634424,45850633000,7437225000,16.2205503247905,0,0,1,0
1406,2016Q1,ORIENTAL BANK OF COMMERCE,1536393791000,147017795000,9.569018,24882694000,0,0,1511511097000,147017795000,9.726544,204334698000,14162403000,6.930983,614963887000,111859734000,18.189643,505277647000,17593441000,3.481935,186744109000,3402217000,1.82186,190756000,0,0,127020400000,1045444000,0.823052,15657700000,454290000,2.901384,0,0,,13447100000,1005544000,7.477776,30618909000,896939000,2.92936302857819,0,0,1,0
1407,2016Q1,PUNJAB AND SIND BANK,652772184000,42290504000,6.478601,10222525000,0,0,642549659000,42290504000,6.581671,87907103000,4296957000,4.888066,230699705000,25068620000,10.866342,259975551000,9811014000,3.773822,63967300000,3113913000,4.867976,,,,40544384000,1948207000,4.805122,9968601000,548711000,5.504393,5000,5000,100,2736557000,210456000,7.69054,10717753000,406534000,3.79308983888694,0,0,1,0
1408,2016Q1,PUNJAB NATIONAL BANK,3792845773000,544239586000,14.349109,55244600000,0,0,3737601173000,544239586000,14.5612,729854512000,43804773000,6.00185,1482110807000,391552508000,26.418572,947541690000,88971476000,9.389716,369459577000,11490881000,3.110186,208634587000,8419948000,4.035739,278376864000,6178209000,2.219369,28216572000,1153420000,4.08774,1011300000,186712000,18.462573,42224714000,3898921000,9.233742,19630127000,73619000,0.375030686250782,0,0,1,0
1409,2016Q1,STATE BANK OF BIKANER AND JAIPUR,747432800000,36027600000,4.820179,10281523000,0,0,737151277000,36027600000,4.887409,158388992000,7929100000,5.006093,316718615000,22742391000,7.18063,129549338000,3382169000,2.610719,132494332000,1973940000,1.48983,,0,,59968407000,523716000,0.87332,22054432000,314869000,1.42769,,0,,4930852000,498381000,10.107401,45540641000,636974000,1.39869353178406,0,0,1,0
1410,2016Q1,STATE BANK OF HYDERABAD,1145663684000,65909140000,5.752922,,0,,1145663684000,65909140000,5.752922,209687700000,8166200000,3.894458,484681290000,49906678000,10.296803,175448693000,5681092000,3.238036,275846001000,2155170000,0.781295,,,,174422977000,727609000,0.417152,29573443000,329773000,1.115098,2733000,25000,0.914746,14488069000,429389000,2.963742,57358779000,668374000,1.16525144302671,0,0,1,0
1411,2016Q1,STATE BANK OF INDIA,49707314400000,3615506800000,29.094364,842570736000,0,0,48864743664000,3615506800000,29.596036,5223569200000,389662000000,29.838756,22164992168000,2735022284000,49.357516,8392986316000,392461332000,18.704252,13083195980000,98361184000,3.007252,,,,7622099580000,40679380000,2.134812,1541969200000,10170800000,2.638392,,0,,607081200000,18752800000,12.35604,3312046000000,28758204000,3.47316480507819,0,0,1,0
